acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,music_genre
0.863,0.315,252067.0,0.2239999999999999,0.000377,C,0.109,-11.94,Major,0.0406,206.727,0.0727,Rock
0.147,0.5670000000000001,155493.0,0.841,0.000296,A#,0.0953,-7.553999999999999,Major,0.0358,173.787,0.884,Rock
0.111,0.4479999999999999,255893.0,0.885,3.65e-06,A,0.0476,-3.755,Major,0.0562,178.15099999999998,0.134,Rock
0.0153,0.633,217400.0,0.8170000000000001,2.55e-06,A#,0.1119999999999999,-5.226,Major,0.0384,128.01,0.4379999999999999,Rock
0.000841,0.65,225947.0,0.903,0.0003509999999999,G,0.122,-3.677,Major,0.0314,121.896,0.409,Rock
0.315,0.589,194720.0,0.8859999999999999,0.0001419999999999,D,0.044,-5.071000000000001,Major,0.0349,74.023,0.976,Rock
0.54,0.7190000000000001,186947.0,0.768,1.59e-05,C#,0.146,-7.528,Minor,0.0766,125.315,0.772,Rock
0.0016699999999999,0.451,153800.0,0.889,0.00215,C#,0.258,-2.693,Major,0.261,131.07299999999998,0.586,Rock
0.144,0.638,243373.0,0.867,0.000733,D,0.0846,-6.468999999999999,Major,0.0331,115.692,0.805,Rock
0.0282,0.524,216987.0,0.921,0.0,D,0.132,-2.417,Major,0.0377,88.979,0.703,Rock
0.209,0.488,-1.0,0.3979999999999999,0.0239,B,0.0852,-13.677,Minor,0.0463,113.518,0.357,Rock
0.04,0.888,159800.0,0.581,0.000221,B,0.0788,-7.631,Minor,0.172,117.039,0.7979999999999999,Rock
0.00445,0.614,176093.0,0.805,2.98e-05,G,0.0604,-5.34,Major,0.0439,80.02,0.691,Rock
0.0208,0.583,258827.0,0.7859999999999999,0.0,D,0.188,-3.142,Minor,0.0301,123.052,0.573,Rock
0.294,0.4479999999999999,206720.0,0.8240000000000001,3.81e-05,D,0.662,-5.507999999999999,Major,0.0478,185.217,0.4629999999999999,Rock
0.816,0.4589999999999999,194427.0,0.322,0.0,G,0.072,-12.912,Major,0.0595,133.91,0.331,Rock
0.0273,0.56,293507.0,0.733,2.09e-05,A#,0.253,-7.093999999999999,Major,0.0317,132.95600000000002,0.331,Rock
0.13,0.6990000000000001,274773.0,0.789,0.287,B,0.0874,-5.172999999999999,Minor,0.0285,119.959,0.962,Rock
0.43,0.622,250653.0,0.48,3.94e-06,A#,0.177,-9.822,Major,0.031,93.381,0.449,Rock
0.296,0.595,283347.0,0.667,0.0,F#,0.109,-6.442,Major,0.034,121.949,0.272,Rock
0.188,0.519,248044.0,0.618,7.34e-06,F,0.106,-7.103,Major,0.0254,134.036,0.139,Rock
0.00969,0.616,349267.0,0.706,0.313,C,0.111,-6.846,Major,0.0233,89.99799999999999,0.655,Rock
0.0512,0.742,203684.0,0.716,0.0,A,0.22,-6.654,Major,0.039,105.004,0.887,Rock
0.00499,0.315,-1.0,0.938,5.6000000000000006e-05,C#,0.19,-6.263999999999999,Major,0.086,125.277,0.527,Rock
0.0848,0.728,219467.0,0.718,0.0,G#,0.0579,-5.281000000000001,Minor,0.0501,95.922,0.733,Rock
0.221,0.588,278441.0,0.301,0.00236,C,0.128,-14.979,Major,0.0294,112.458,0.19,Rock
0.172,0.39,299760.0,0.649,0.0,D,0.216,-5.162999999999999,Major,0.0345,121.16,0.144,Rock
0.782,0.5820000000000001,158040.0,0.636,0.0,C,0.534,-9.266,Major,0.0381,135.769,0.715,Rock
0.000242,0.606,193000.0,0.887,0.0,E,0.337,-4.404,Major,0.0598,119.974,0.903,Rock
0.0172,0.705,203920.0,0.807,0.0392,G#,0.2319999999999999,-3.157,Minor,0.0845,132.025,0.88,Rock
0.0316,0.618,254853.0,0.815,6.68e-05,F,0.1159999999999999,-5.404,Major,0.0432,96.047,0.632,Rock
0.0433,0.514,-1.0,0.933,0.0,E,0.8320000000000001,-3.347,Minor,0.156,169.918,0.603,Rock
0.0424,0.512,206067.0,0.552,0.00213,A#,0.111,-9.499,Major,0.0355,143.977,0.21,Rock
0.159,0.705,234640.0,0.606,0.00149,G,0.242,-7.047000000000001,Major,0.0243,98.001,0.8759999999999999,Rock
0.748,0.632,263425.0,0.371,0.03,G#,0.122,-13.115,Major,0.0403,153.998,0.426,Rock
0.0191,0.6679999999999999,208493.0,0.7809999999999999,0.0,C#,0.113,-6.151,Major,0.0267,105.945,0.695,Rock
0.00881,0.482,-1.0,0.654,0.000164,A#,0.111,-5.268,Major,0.0265,146.192,0.353,Rock
0.679,0.622,163373.0,0.7809999999999999,0.0,D,0.272,-6.756,Major,0.0516,76.709,0.718,Rock
0.196,0.305,331613.0,0.726,0.0,A,0.4639999999999999,-6.375,Major,0.061,82.67299999999999,0.5539999999999999,Rock
0.00774,0.569,253218.0,0.878,0.0,E,0.368,-5.234,Major,0.0385,116.983,0.527,Rock
0.00328,0.635,256880.0,0.435,6.78e-06,D#,0.071,-7.521,Major,0.031,76.098,0.4589999999999999,Rock
0.406,0.639,254640.0,0.347,0.000268,C#,0.215,-12.322,Minor,0.0421,72.97800000000001,0.247,Rock
0.1939999999999999,0.565,236733.0,0.437,7.14e-06,F#,0.0656,-7.68,Minor,0.0403,96.132,0.217,Rock
0.3339999999999999,0.486,-1.0,0.565,0.00041,D#,0.105,-5.655,Major,0.0326,167.938,0.21,Rock
0.644,0.561,267253.0,0.337,8.79e-05,G#,0.67,-9.272,Major,0.0284,109.373,0.273,Rock
4.85e-05,0.518,189787.0,0.718,0.244,A,0.25,-4.355,Major,0.0343,127.593,0.531,Rock
0.0187,0.39,231667.0,0.629,4.1200000000000005e-05,C#,0.0658,-4.876,Minor,0.0469,141.983,0.162,Rock
0.033,0.669,241760.0,0.868,0.0,C,0.0991,-7.377000000000001,Major,0.0527,107.885,0.913,Rock
0.00257,0.507,273493.0,0.875,0.0,G,0.346,-7.697,Major,0.0389,160.079,0.647,Rock
0.3229999999999999,0.36,-1.0,0.684,0.0,E,0.34,-6.457000000000001,Minor,0.0308,77.15,0.2,Rock
0.0204,0.8,189613.0,0.6609999999999999,0.000107,G,0.0687,-8.291,Major,0.0304,92.015,0.59,Rock
0.0521,0.616,-1.0,0.88,0.000717,C#,0.0539,-3.59,Major,0.042,94.011,0.7509999999999999,Rock
0.0874,0.621,236440.0,0.843,0.000196,F#,0.106,-5.412000000000001,Major,0.0315,132.01,0.445,Rock
0.0418,0.535,303827.0,0.542,0.0,A,0.158,-7.436,Major,0.0288,115.554,0.129,Rock
0.0467,0.271,186600.0,0.948,0.0,C#,0.163,-2.207,Major,0.263,83.19,0.515,Rock
0.0946,0.419,281000.0,0.748,0.000174,A,0.0916,-8.142000000000001,Major,0.0521,85.02,0.417,Rock
0.00725,0.465,182827.0,0.8959999999999999,0.0,D,0.206,-3.1260000000000003,Major,0.0795,181.014,0.569,Rock
0.000602,0.5329999999999999,-1.0,0.961,0.000177,B,0.275,-3.32,Minor,0.0549,106.991,0.3279999999999999,Rock
0.733,0.261,266587.0,0.451,0.000528,D#,0.0936,-8.57,Major,0.035,110.625,0.144,Rock
0.758,0.6579999999999999,280773.0,0.542,0.586,A,0.0589,-10.883,Major,0.0296,99.023,0.5720000000000001,Rock
0.006,0.5720000000000001,214360.0,0.8640000000000001,8.06e-06,G,0.217,-5.099,Minor,0.0395,106.018,0.667,Rock
0.114,0.7090000000000001,252920.0,0.778,0.3229999999999999,A#,0.218,-5.59,Minor,0.0361,113.993,0.723,Rock
0.0088799999999999,0.49,224960.0,0.951,0.00126,B,0.376,-3.888,Major,0.0966,158.075,0.628,Rock
0.505,0.585,236240.0,0.3379999999999999,0.000125,D,0.136,-10.887,Minor,0.0335,138.131,0.477,Rock
0.6679999999999999,0.631,205453.0,0.589,0.0,G,0.111,-5.821000000000001,Major,0.0278,97.067,0.487,Rock
0.3339999999999999,0.527,120853.0,0.48,0.0,E,0.0702,-9.61,Major,0.0279999999999999,139.388,0.706,Rock
0.0255,0.426,204720.0,0.7659999999999999,0.000808,C,0.0931,-8.13,Major,0.0894,120.178,0.345,Rock
2.87e-05,0.529,195653.0,0.92,0.00202,D#,0.0582,-4.168,Major,0.0649,111.132,0.4379999999999999,Rock
0.00606,0.649,186907.0,0.825,0.154,A#,0.104,-12.243,Minor,0.0335,112.124,0.961,Rock
0.191,0.467,214219.0,0.701,0.0,E,0.0769,-4.997,Major,0.0302,132.041,0.28,Rock
0.434,0.815,264987.0,0.741,0.111,C,0.0689,-9.478,Major,0.031,121.221,0.965,Rock
0.0157,0.324,164893.0,0.532,7.67e-06,E,0.195,-11.547,Minor,0.0447,203.536,0.7020000000000001,Rock
0.0137,0.479,-1.0,0.759,0.0,G#,0.093,-6.82,Major,0.0385,164.997,0.574,Rock
0.407,0.764,-1.0,0.575,0.0,A,0.747,-6.728,Major,0.0966,101.759,0.502,Rock
0.253,0.569,205114.0,0.645,0.0,E,0.413,-6.169,Major,0.0513,156.031,0.54,Rock
0.122,0.5,173773.0,0.8540000000000001,0.0,G,0.0794,-5.151,Minor,0.0945,94.96,0.4039999999999999,Rock
0.237,0.545,241709.0,0.4429999999999999,0.15,G,0.0846,-10.984000000000002,Major,0.0289999999999999,138.434,0.263,Rock
0.0185,0.627,191747.0,0.871,0.0,D,0.1169999999999999,-4.303999999999999,Major,0.094,151.079,0.725,Rock
0.0021,0.5920000000000001,329733.0,0.767,0.00165,A,0.127,-2.7880000000000003,Minor,0.027,96.483,0.3279999999999999,Rock
0.0766,0.397,327400.0,0.499,1.55e-06,D,0.111,-10.972,Major,0.0685,171.067,0.367,Rock
0.913,0.356,179107.0,0.26,2.1e-06,E,0.105,-10.577,Minor,0.0314,144.184,0.49,Rock
0.146,0.561,247733.0,0.385,0.000496,F#,0.171,-15.33,Major,0.0323,81.59899999999999,0.664,Rock
0.000106,0.4039999999999999,283970.0,0.49,0.7959999999999999,A,0.103,-8.496,Minor,0.0362,119.822,0.1009999999999999,Rock
0.29,0.364,-1.0,0.457,0.000106,E,0.922,-14.162,Minor,0.0675,163.219,0.175,Rock
0.0187,0.595,211680.0,0.985,0.000297,A,0.0666,-4.337,Minor,0.0885,128.006,0.462,Rock
0.000113,0.426,-1.0,0.924,0.000269,A,0.0919,-3.973,Major,0.0929,168.136,0.6990000000000001,Rock
0.00697,0.677,201573.0,0.83,0.0,E,0.134,-3.96,Major,0.0489,137.997,0.612,Rock
0.0166,0.509,331480.0,0.757,0.000858,G#,0.133,-5.997000000000001,Minor,0.0275,92.023,0.7290000000000001,Rock
0.0215,0.46,266600.0,0.7859999999999999,0.0,C#,0.133,-5.238,Major,0.038,103.192,0.408,Rock
0.0309,0.2319999999999999,310387.0,0.895,2.86e-06,A,0.129,-5.449,Minor,0.1009999999999999,175.74400000000003,0.603,Rock
0.023,0.546,285653.0,0.8140000000000001,0.0,G,0.0972,-5.146,Major,0.0314,104.98,0.146,Rock
0.000327,0.411,186440.0,0.922,0.11,F#,0.2769999999999999,-7.441,Major,0.102,165.03400000000002,0.294,Rock
0.1369999999999999,0.574,215360.0,0.495,0.0006519999999999,C#,0.114,-7.893,Minor,0.0479,145.085,0.5489999999999999,Rock
0.00166,0.521,214493.0,0.936,1.51e-05,F#,0.6559999999999999,-3.532,Minor,0.0676,133.97299999999998,0.505,Rock
0.555,0.418,303653.0,0.4029999999999999,0.024,C,0.108,-10.53,Major,0.0294,105.801,0.149,Rock
0.257,0.735,304040.0,0.732,0.0698,D,0.0587,-6.284,Major,0.0415,144.674,0.92,Rock
0.0265,0.55,216787.0,0.81,0.0,D,0.127,-4.77,Minor,0.0486,91.954,0.411,Rock
0.0234,0.727,198947.0,0.6409999999999999,0.0136,D,0.109,-11.074000000000002,Major,0.0392,102.589,0.652,Rock
0.413,0.52,318929.0,0.49,0.0,D,0.121,-12.828,Major,0.0286,117.755,0.76,Rock
0.298,0.541,160080.0,0.608,0.0,G,0.2339999999999999,-13.083,Major,0.106,171.99200000000002,0.938,Rock
0.113,0.515,261587.0,0.565,1.35e-05,E,0.122,-9.547,Major,0.0304,104.378,0.374,Rock
0.516,0.7140000000000001,178107.0,0.221,1.68e-06,C,0.0937,-12.929,Major,0.032,135.843,0.424,Rock
0.0871,0.523,210200.0,0.841,0.0,F,0.106,-4.428,Minor,0.0326,137.97799999999998,0.396,Rock
0.0776,0.484,172227.0,0.61,2.81e-06,B,0.102,-8.484,Major,0.0363,84.365,0.584,Rock
0.00018,0.546,207213.0,0.959,0.00144,G#,0.0584,-4.664,Major,0.0819999999999999,127.831,0.416,Rock
0.2339999999999999,0.5,254200.0,0.8420000000000001,0.000127,D,0.1939999999999999,-5.382999999999999,Major,0.0434,89.10799999999999,0.7190000000000001,Rock
0.0096099999999999,0.5820000000000001,231707.0,0.529,0.000554,B,0.113,-7.637,Major,0.0248,166.134,0.5670000000000001,Rock
0.022,0.5920000000000001,236267.0,0.7290000000000001,0.0,G#,0.0653,-4.156000000000001,Major,0.0448,116.03,0.7090000000000001,Rock
0.759,0.634,188573.0,0.382,0.0021,A,0.1009999999999999,-12.877,Major,0.0363,81.971,0.2,Rock
0.0146,0.476,-1.0,0.7140000000000001,0.000138,A#,0.0785,-6.468999999999999,Major,0.0332,97.059,0.114,Rock
3.17e-05,0.42,185610.0,0.976,0.00321,C,0.0426,-2.236,Major,0.108,164.023,0.39,Rock
0.119,0.659,211080.0,0.727,0.00427,E,0.1,-8.638,Minor,0.0455,166.16299999999998,0.748,Rock
0.000761,0.5329999999999999,205680.0,0.957,0.00244,F,0.115,-3.526,Major,0.0573,99.079,0.462,Rock
0.254,0.606,228093.0,0.634,0.0118,A#,0.278,-10.443,Major,0.0361,85.999,0.7490000000000001,Rock
0.00141,0.32,223053.0,0.6629999999999999,6.7e-05,C,0.0968,-5.8020000000000005,Major,0.0291,189.891,0.6729999999999999,Rock
0.525,0.526,238027.0,0.358,0.0,E,0.0942,-7.239,Minor,0.0243,78.988,0.4,Rock
0.206,0.7140000000000001,194147.0,0.937,0.0,F#,0.0731,-2.947,Major,0.0399,124.13,0.964,Rock
0.00208,0.509,248733.0,0.75,0.0,B,0.182,-5.884,Major,0.0397,120.001,0.131,Rock
0.0002109999999999,0.48,312360.0,0.923,0.531,B,0.106,-8.793,Minor,0.0682,96.535,0.44,Rock
0.1639999999999999,0.6829999999999999,241267.0,0.601,0.0,G,0.119,-6.9270000000000005,Major,0.0308,98.97,0.62,Rock
0.00501,0.415,466560.0,0.456,0.763,A,0.178,-12.082,Major,0.0352,151.937,0.0935,Rock
0.0159,0.555,280000.0,0.924,0.0,G,0.075,-4.93,Major,0.0604,87.60600000000001,0.865,Rock
0.0049,0.539,221387.0,0.848,0.0,B,0.272,-5.081,Minor,0.0521,124.045,0.387,Rock
0.396,0.437,295387.0,0.8640000000000001,0.0314,E,0.242,-7.842,Minor,0.0904,81.39399999999999,0.7490000000000001,Rock
0.721,0.6729999999999999,-1.0,0.346,4.48e-06,D#,0.0475,-12.803,Major,0.0245,80.012,0.396,Rock
0.607,0.42,350573.0,0.6679999999999999,0.016,C#,0.0585,-7.35,Major,0.0517,125.391,0.3379999999999999,Rock
0.522,0.607,324680.0,0.416,0.0,A#,0.331,-14.41,Major,0.0482,154.107,0.924,Rock
0.000187,0.456,199413.0,0.8859999999999999,0.0,G#,0.11,-4.138,Major,0.0534,95.003,0.223,Rock
0.0214,0.754,237501.0,0.7390000000000001,6.56e-06,E,0.114,-5.186,Minor,0.0383,112.996,0.573,Rock
0.857,0.657,195200.0,0.32,0.00125,C#,0.144,-15.104,Major,0.031,115.724,0.39,Rock
0.492,0.657,180600.0,0.625,0.0,E,0.155,-8.097000000000001,Major,0.0527,73.999,0.504,Rock
0.159,0.516,293933.0,0.513,0.00957,D,0.0612,-10.762,Major,0.0288,99.735,0.6940000000000001,Rock
0.203,0.5720000000000001,145560.0,0.728,0.00263,G,0.231,-5.534,Major,0.0275,75.179,0.535,Rock
0.622,0.5660000000000001,282547.0,0.777,0.758,A,0.0985,-6.19,Minor,0.0505,134.014,0.341,Rock
0.362,0.61,228493.0,0.497,0.0,C#,0.107,-4.885,Major,0.027,125.029,0.163,Rock
0.15,0.7190000000000001,253493.0,0.665,0.0009199999999999,G#,0.144,-8.589,Major,0.0331,96.999,0.763,Rock
0.608,0.6729999999999999,117013.0,0.349,0.0,E,0.38,-12.414,Major,0.0368,124.451,0.609,Rock
0.492,0.638,204000.0,0.352,0.0,A#,0.105,-9.266,Major,0.0268,94.173,0.204,Rock
0.0328,0.396,252853.0,0.629,0.0,A,0.183,-4.78,Major,0.0287,173.794,0.358,Rock
0.499,0.615,307440.0,0.954,0.00783,A,0.319,-3.886,Major,0.0476,128.434,0.838,Rock
0.0255,0.469,393000.0,0.628,0.00133,F,0.0472,-8.204,Major,0.0293,79.999,0.354,Rock
0.0521,0.8290000000000001,-1.0,0.8440000000000001,0.00148,E,0.171,-4.329,Minor,0.0966,130.04,0.762,Rock
0.0139,0.617,-1.0,0.615,0.0,E,0.0897,-6.518,Major,0.0567,125.898,0.564,Rock
1.28e-05,0.208,162147.0,0.964,0.256,E,0.0701,-6.398,Major,0.103,165.03799999999998,0.0954,Rock
0.147,0.6759999999999999,-1.0,0.645,0.000173,C,0.125,-8.647,Major,0.0393,105.072,0.226,Rock
0.237,0.557,275800.0,0.752,2.19e-06,A,0.124,-8.169,Major,0.0566,74.108,0.687,Rock
0.107,0.662,224320.0,0.7190000000000001,0.0,A,0.102,-6.606,Major,0.0298,95.001,0.511,Rock
0.00966,0.589,203880.0,0.8190000000000001,0.0013599999999999,D,0.24,-6.385,Major,0.0376,125.975,0.4029999999999999,Rock
0.0002299999999999,0.465,255773.0,0.96,0.0,F#,0.129,-3.888,Major,0.0792,132.014,0.43,Rock
0.085,0.608,257867.0,0.897,0.0,C#,0.108,-2.9210000000000003,Major,0.291,166.65200000000002,0.868,Rock
0.604,0.616,274493.0,0.346,0.00232,A#,0.0914,-10.438,Major,0.0304,143.351,0.344,Rock
0.432,0.691,239307.0,0.937,0.0546,A#,0.102,-4.123,Major,0.0391,136.995,0.8240000000000001,Rock
0.0008,0.469,-1.0,0.948,0.000381,A#,0.0916,-3.708,Major,0.0545,82.48700000000001,0.718,Rock
0.0349,0.564,211789.0,0.8079999999999999,0.00036,C#,0.326,-5.825,Major,0.0481,78.439,0.365,Rock
0.531,0.5489999999999999,322362.0,0.3779999999999999,3.67e-05,D,0.589,-7.972,Major,0.0299,140.072,0.071,Rock
0.644,0.3829999999999999,217800.0,0.599,3.61e-05,A,0.311,-5.432,Major,0.0304,148.018,0.547,Rock
0.632,0.578,229600.0,0.688,5.98e-05,F#,0.305,-6.551,Minor,0.054,123.91,0.36,Rock
1.56e-05,0.447,189667.0,0.993,0.027,G,0.474,-3.022,Major,0.111,140.018,0.108,Rock
0.0383,0.6679999999999999,231467.0,0.7390000000000001,0.0,E,0.13,-4.919,Major,0.0308,131.918,0.5710000000000001,Rock
0.000386,0.3,237360.0,0.986,0.000136,G#,0.0924,-3.022,Major,0.107,85.117,0.256,Rock
0.00175,0.391,208400.0,0.938,1.09e-06,D,0.247,-4.86,Major,0.0786,134.691,0.652,Rock
0.0001149999999999,0.357,197187.0,0.69,0.0016699999999999,C#,0.1009999999999999,-2.6260000000000003,Major,0.044,116.91,0.308,Rock
0.000621,0.541,259361.0,0.752,0.00131,A#,0.102,-6.132999999999999,Major,0.0506,119.93,0.603,Rock
0.0172,0.508,217400.0,0.589,0.0,G,0.129,-7.204,Major,0.036,132.043,0.353,Rock
0.000923,0.331,181707.0,0.959,4.6e-06,F#,0.292,-4.979,Major,0.0703,133.69,0.318,Rock
0.032,0.409,209455.0,0.594,0.0391,C#,0.0904,-9.725,Major,0.031,110.187,0.212,Rock
6.54e-05,0.46,326667.0,0.81,0.0001889999999999,B,0.123,-5.008,Minor,0.0557,139.671,0.38,Rock
0.179,0.643,288067.0,0.679,1.4e-05,G,0.7,-6.382000000000001,Major,0.0287,132.19899999999998,0.491,Rock
0.0129,0.5539999999999999,221502.0,0.809,0.0,E,0.1639999999999999,-6.257999999999999,Major,0.0519,75.95100000000001,0.4429999999999999,Rock
0.00416,0.584,216707.0,0.857,0.000896,D,0.276,-5.103,Major,0.033,108.027,0.742,Rock
0.126,0.595,163292.0,0.772,0.926,G#,0.221,-8.033,Major,0.0367,134.9,0.345,Rock
0.132,0.615,251333.0,0.5820000000000001,3.81e-05,C,0.119,-10.323,Major,0.0402,82.53200000000001,0.789,Rock
0.0302,0.432,316427.0,0.679,0.0004349999999999,G,0.053,-10.594,Major,0.0366,132.678,0.414,Rock
0.0319,0.731,200373.0,0.861,0.0,B,0.0829,-5.881,Major,0.0323,104.034,0.78,Rock
0.0568,0.608,226947.0,0.634,0.0056799999999999,E,0.1159999999999999,-11.24,Major,0.0725,147.514,0.841,Rock
0.0501,0.346,359947.0,0.893,0.487,F,0.0773,-3.454,Minor,0.0437,99.972,0.367,Rock
0.425,0.368,211507.0,0.5920000000000001,0.0,F#,0.0849,-4.317,Major,0.0385,117.988,0.451,Rock
0.0742,0.649,248360.0,0.735,0.0,C,0.183,-6.1370000000000005,Major,0.0325,107.977,0.372,Rock
0.0801,0.416,-1.0,0.4589999999999999,0.0065299999999999,A,0.0551,-6.814,Minor,0.0317,164.929,0.286,Rock
0.892,0.499,293507.0,0.2,0.912,C,0.0528,-15.057,Major,0.0398,100.072,0.0658,Rock
0.172,0.6920000000000001,298960.0,0.496,6.42e-06,G,0.107,-7.332000000000001,Major,0.0241,97.945,0.376,Rock
0.0362,0.596,219467.0,0.901,0.7490000000000001,D#,0.0698,-7.372999999999999,Major,0.0482,137.359,0.621,Rock
0.0114,0.628,345120.0,0.601,2.63e-05,C,0.32,-7.0360000000000005,Major,0.0368,86.006,0.396,Rock
0.308,0.435,183427.0,0.847,0.384,G#,0.0888,-9.434,Major,0.0509,140.868,0.927,Rock
0.478,0.445,217747.0,0.446,0.0221,C#,0.115,-9.661,Major,0.025,71.583,0.216,Rock
5.05e-05,0.344,320333.0,0.911,0.00166,A#,0.0642,-5.997000000000001,Major,0.054,135.213,0.51,Rock
0.176,0.631,181067.0,0.69,0.0,D,0.121,-6.676,Major,0.0531,94.574,0.938,Rock
0.0245,0.649,194472.0,0.823,0.000227,A#,0.192,-3.61,Minor,0.0503,128.069,0.4429999999999999,Rock
0.0995,0.362,307213.0,0.6579999999999999,0.0102,E,0.0602,-5.928999999999999,Major,0.0292,104.21,0.155,Rock
0.609,0.434,303907.0,0.327,1.78e-06,C,0.6859999999999999,-10.72,Major,0.0312,119.506,0.295,Rock
0.0233,0.37,467320.0,0.515,0.205,D,0.0966,-9.487,Minor,0.0321,115.732,0.42,Rock
0.0122,0.474,241533.0,0.351,7.35e-06,G,0.1119999999999999,-7.532999999999999,Major,0.0292,139.827,0.104,Rock
5.17e-05,0.377,251333.0,0.937,0.578,F,0.0676,-4.898,Major,0.0649,120.532,0.375,Rock
0.0635,0.6779999999999999,172467.0,0.81,3.8e-06,G,0.0343,-5.665,Major,0.2789999999999999,74.964,0.804,Rock
0.254,0.4629999999999999,218720.0,0.611,0.0,D,0.288,-5.121,Major,0.0295,164.905,0.563,Rock
0.0142,0.557,204187.0,0.737,0.0,D#,0.314,-5.75,Major,0.0476,158.05,0.8170000000000001,Rock
0.0691,0.557,-1.0,0.61,0.0117,C#,0.341,-9.899,Major,0.111,155.966,0.128,Rock
0.0442,0.588,-1.0,0.602,0.00278,B,0.428,-8.919,Minor,0.0322,128.019,0.239,Rock
0.273,0.754,287440.0,0.366,9.04e-05,G#,0.106,-10.07,Major,0.0312,91.147,0.469,Rock
0.00687,0.372,209720.0,0.898,5.6e-06,D,0.316,-3.338,Major,0.118,178.829,0.299,Rock
0.119,0.485,-1.0,0.591,0.00278,A#,0.0787,-3.888,Major,0.0453,160.336,0.636,Rock
0.47,0.5870000000000001,461947.0,0.5660000000000001,0.0,A,0.0644,-9.932,Major,0.0276,76.054,0.529,Rock
0.178,0.628,177933.0,0.603,1.73e-05,F#,0.0686,-10.286,Major,0.0312,120.782,0.951,Rock
0.928,0.406,330107.0,0.1,4.85e-06,F,0.104,-14.425999999999998,Major,0.039,96.619,0.0649,Rock
0.317,0.336,459094.0,0.318,0.0716,C,0.111,-11.412,Major,0.0263,79.66,0.24,Rock
0.2789999999999999,0.532,215012.0,0.462,0.196,A#,0.1009999999999999,-10.71,Major,0.03,80.001,0.485,Rock
0.0751,0.411,-1.0,0.611,0.000221,D,0.0762,-4.718999999999999,Major,0.0298,140.002,0.138,Rock
3.28e-05,0.1689999999999999,350644.0,0.978,0.00395,E,0.0567,-3.37,Minor,0.0657,179.035,0.38,Rock
0.0483,0.389,262827.0,0.838,0.00148,F#,0.0958,-9.883,Minor,0.0498,176.577,0.472,Rock
0.8190000000000001,0.64,227222.0,0.196,3.63e-05,E,0.0978,-11.478,Major,0.0267,143.91899999999998,0.301,Rock
0.183,0.475,-1.0,0.432,0.0,G,0.161,-7.843999999999999,Major,0.0302,94.605,0.648,Rock
0.12,0.639,222333.0,0.942,0.000445,D,0.0682,-4.68,Major,0.05,119.673,0.636,Rock
0.0148,0.586,165566.0,0.841,0.0,A,0.522,-4.095,Major,0.0735,102.115,0.55,Rock
0.000775,0.603,258520.0,0.7559999999999999,0.00755,D,0.057,-6.381,Major,0.0728,126.959,0.113,Rock
0.0175,0.475,180173.0,0.836,0.0,E,0.104,-5.446000000000001,Major,0.0529,123.144,0.723,Rock
0.0222,0.595,-1.0,0.841,0.00514,C#,0.175,-7.443,Major,0.0312,129.99200000000002,0.579,Rock
0.00646,0.54,-1.0,0.86,0.0,C#,0.629,-5.763,Major,0.081,171.72,0.856,Rock
0.0011099999999999,0.474,284027.0,0.977,0.00298,G,0.201,-3.839,Minor,0.176,89.494,0.236,Rock
7.68e-05,0.313,290067.0,0.904,0.00519,G,0.0993,-5.185,Major,0.0806,98.61,0.5429999999999999,Rock
0.00332,0.631,237067.0,0.748,4.19e-06,G#,0.0386,-4.042,Major,0.0389,118.96,0.255,Rock
0.6859999999999999,0.654,252240.0,0.506,0.0155,B,0.155,-17.18,Minor,0.0535,123.179,0.831,Rock
0.0277,0.362,218897.0,0.826,0.0,C,0.176,-5.416,Major,0.0449,147.204,0.596,Rock
0.000179,0.441,172160.0,0.922,1.97e-06,F#,0.381,-6.644,Minor,0.0655,175.41099999999997,0.565,Rock
0.797,0.292,201373.0,0.324,0.000473,D#,0.12,-11.996,Major,0.0346,176.63099999999997,0.384,Rock
2.62e-05,0.602,258427.0,0.907,0.0033299999999999,C#,0.222,-5.587000000000001,Major,0.0522,104.348,0.461,Rock
0.000731,0.441,219320.0,0.815,0.0,D#,0.414,-4.088,Major,0.0276,164.021,0.522,Rock
0.731,0.311,260666.0,0.0264,0.00205,C,0.156,-21.644,Major,0.037,120.653,0.139,Rock
0.144,0.579,241320.0,0.515,0.0123,B,0.0511,-7.342,Major,0.03,88.434,0.654,Rock
0.00796,0.4629999999999999,-1.0,0.7490000000000001,0.0021899999999999,B,0.0558,-8.118,Minor,0.0891,183.048,0.888,Rock
0.0313,0.506,-1.0,0.541,0.0,C#,0.0583,-6.657,Minor,0.039,67.535,0.166,Rock
0.102,0.6629999999999999,191069.0,0.684,0.000159,C#,0.0918,-6.33,Major,0.0364,91.981,0.531,Rock
0.4539999999999999,0.7340000000000001,226800.0,0.952,5.479999999999999e-05,E,0.119,-2.58,Major,0.127,140.368,0.74,Rock
0.0104,0.441,-1.0,0.57,0.0146,E,0.123,-5.584,Major,0.032,139.876,0.1169999999999999,Rock
0.1639999999999999,0.627,232693.0,0.6629999999999999,0.0,F#,0.118,-2.714,Major,0.0329,90.05799999999999,0.39,Rock
0.401,0.437,347467.0,0.5710000000000001,2.04e-05,C,0.77,-8.91,Major,0.0323,138.71200000000002,0.261,Rock
