mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_roc_auc_score,split1_test_roc_auc_score,split2_test_roc_auc_score,split3_test_roc_auc_score,split4_test_roc_auc_score,mean_test_roc_auc_score,std_test_roc_auc_score,rank_test_roc_auc_score,split0_test_false_positive_rate,split1_test_false_positive_rate,split2_test_false_positive_rate,split3_test_false_positive_rate,split4_test_false_positive_rate,mean_test_false_positive_rate,std_test_false_positive_rate,rank_test_false_positive_rate
0.008094501495361329,0.0001841951273096534,0.009331130981445312,0.0022006334052733093,2,3,5,"{'max_depth': 2, 'min_samples_leaf': 3, 'min_samples_split': 5}",0.8720565149136579,0.848411082242976,0.8637306993110658,0.856665808424814,0.8570442150598039,0.8595816639904635,0.007906442398199898,61,-0.6285714285714286,-0.6524822695035462,-0.6028368794326241,-0.6453900709219859,-0.6950354609929078,-0.6448632218844985,0.030355286270826124,1
0.008227014541625976,0.0002569113293132519,0.008893775939941406,0.0004280118434307163,2,4,2,"{'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8720565149136579,0.848411082242976,0.8637306993110658,0.856665808424814,0.8570442150598039,0.8595816639904635,0.007906442398199898,61,-0.6285714285714286,-0.6524822695035462,-0.6028368794326241,-0.6453900709219859,-0.6950354609929078,-0.6448632218844985,0.030355286270826124,1
0.008692169189453125,0.0006492942353252611,0.011567068099975587,0.006226942701813685,2,4,3,"{'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 3}",0.8720565149136579,0.848411082242976,0.8637306993110658,0.856665808424814,0.8570442150598039,0.8595816639904635,0.007906442398199898,61,-0.6285714285714286,-0.6524822695035462,-0.6028368794326241,-0.6453900709219859,-0.6950354609929078,-0.6448632218844985,0.030355286270826124,1
0.00904531478881836,0.0023117994515630294,0.008887577056884765,0.0005367243213574577,2,4,4,"{'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 4}",0.8720565149136579,0.848411082242976,0.8637306993110658,0.856665808424814,0.8570442150598039,0.8595816639904635,0.007906442398199898,61,-0.6285714285714286,-0.6524822695035462,-0.6028368794326241,-0.6453900709219859,-0.6950354609929078,-0.6448632218844985,0.030355286270826124,1
0.008519172668457031,0.0007467420163597526,0.008621549606323243,0.00016019426475628816,2,4,5,"{'max_depth': 2, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8720565149136579,0.848411082242976,0.8637306993110658,0.856665808424814,0.8570442150598039,0.8595816639904635,0.007906442398199898,61,-0.6285714285714286,-0.6524822695035462,-0.6028368794326241,-0.6453900709219859,-0.6950354609929078,-0.6448632218844985,0.030355286270826124,1
0.008432722091674805,0.0006180951629590667,0.008392333984375,0.00030147725292677395,2,5,2,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.8720565149136579,0.848411082242976,0.8637306993110658,0.856665808424814,0.8570442150598039,0.8595816639904635,0.007906442398199898,61,-0.6285714285714286,-0.6524822695035462,-0.6028368794326241,-0.6453900709219859,-0.6950354609929078,-0.6448632218844985,0.030355286270826124,1
0.009643125534057616,0.0035182952939022856,0.009986352920532227,0.0026938992688497927,2,5,3,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 3}",0.8720565149136579,0.848411082242976,0.8637306993110658,0.856665808424814,0.8570442150598039,0.8595816639904635,0.007906442398199898,61,-0.6285714285714286,-0.6524822695035462,-0.6028368794326241,-0.6453900709219859,-0.6950354609929078,-0.6448632218844985,0.030355286270826124,1
0.008376598358154297,0.0006809214083055575,0.009506750106811523,0.002237261577691992,2,5,4,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 4}",0.8720565149136579,0.848411082242976,0.8637306993110658,0.856665808424814,0.8570442150598039,0.8595816639904635,0.007906442398199898,61,-0.6285714285714286,-0.6524822695035462,-0.6028368794326241,-0.6453900709219859,-0.6950354609929078,-0.6448632218844985,0.030355286270826124,1
0.008005905151367187,7.983874654383127e-05,0.00950617790222168,0.0016673481964990281,2,5,5,"{'max_depth': 2, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.8720565149136579,0.848411082242976,0.8637306993110658,0.856665808424814,0.8570442150598039,0.8595816639904635,0.007906442398199898,61,-0.6285714285714286,-0.6524822695035462,-0.6028368794326241,-0.6453900709219859,-0.6950354609929078,-0.6448632218844985,0.030355286270826124,1
0.010397529602050782,0.0012466118228211904,0.008393383026123047,0.0001869052399300604,3,1,2,"{'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.892405808477237,0.8868057018467804,0.8933946586147976,0.8945103730231179,0.8780867448446973,0.8890406573613261,0.006085763451580317,41,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.010439920425415038,0.0007655164499517249,0.00901932716369629,0.000273259245962779,3,1,3,"{'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 3}",0.892405808477237,0.8868057018467804,0.8933946586147976,0.8945103730231179,0.8780867448446973,0.8890406573613261,0.006085763451580317,41,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.009674787521362305,0.0003522329309155061,0.00841207504272461,0.0005054547291348475,3,1,4,"{'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 4}",0.892405808477237,0.8868057018467804,0.8933946586147976,0.8945103730231179,0.8780867448446973,0.8890406573613261,0.006085763451580317,41,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.009831571578979492,0.0006635098091760268,0.008523941040039062,0.0003528581761000368,3,1,5,"{'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.892405808477237,0.8868057018467804,0.8933946586147976,0.8945103730231179,0.8780867448446973,0.8890406573613261,0.006085763451580317,41,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.010383939743041993,0.0009501199839413378,0.010305118560791016,0.0022720592504066714,3,2,2,"{'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.892405808477237,0.8868057018467804,0.8933946586147976,0.8945103730231179,0.8780867448446973,0.8890406573613261,0.006085763451580317,41,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.011175012588500977,0.0027737053455062976,0.009255552291870117,0.000548315991607287,3,2,3,"{'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 3}",0.892405808477237,0.8868057018467804,0.8933946586147976,0.8945103730231179,0.8780867448446973,0.8890406573613261,0.006085763451580317,41,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.009983015060424805,0.0002914765722951443,0.009261322021484376,0.00028831088026060704,3,2,4,"{'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 4}",0.892405808477237,0.8868057018467804,0.8933946586147976,0.8945103730231179,0.8780867448446973,0.8890406573613261,0.006085763451580317,41,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.010265064239501954,0.000216419750271001,0.01054210662841797,0.002743720993384082,3,2,5,"{'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.892405808477237,0.8868057018467804,0.8933946586147976,0.8945103730231179,0.8780867448446973,0.8890406573613261,0.006085763451580317,41,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.010183572769165039,0.000391296854583786,0.00975484848022461,0.0007475586227152874,3,3,2,"{'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 2}",0.892405808477237,0.8868057018467804,0.8933946586147976,0.8945103730231179,0.8780867448446973,0.8890406573613261,0.006085763451580317,41,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.010282802581787109,0.0004580091126403549,0.01214752197265625,0.005311125231206127,3,3,3,"{'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 3}",0.892405808477237,0.8868057018467804,0.8933946586147976,0.8945103730231179,0.8780867448446973,0.8890406573613261,0.006085763451580317,41,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.010308599472045899,0.000569725758980241,0.010347890853881835,0.0013150803963411194,3,3,4,"{'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 4}",0.892405808477237,0.8868057018467804,0.8933946586147976,0.8945103730231179,0.8780867448446973,0.8890406573613261,0.006085763451580317,41,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.010425567626953125,0.0004330727108529905,0.011469316482543946,0.0036253721306077308,3,3,5,"{'max_depth': 3, 'min_samples_leaf': 3, 'min_samples_split': 5}",0.892405808477237,0.8868057018467804,0.8933946586147976,0.8945103730231179,0.8780867448446973,0.8890406573613261,0.006085763451580317,41,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.013115930557250976,0.0044485565588532495,0.011902189254760743,0.004584752856331606,3,4,2,"{'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.892405808477237,0.8868057018467804,0.8933946586147976,0.8945103730231179,0.8780867448446973,0.8890406573613261,0.006085763451580317,41,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.010872888565063476,0.0009870930838590042,0.00979442596435547,0.0002638889986574517,3,4,3,"{'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 3}",0.892405808477237,0.8868057018467804,0.8933946586147976,0.8945103730231179,0.8780867448446973,0.8890406573613261,0.006085763451580317,41,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.011586427688598633,0.0028152332355666203,0.009098339080810546,0.00026269652782814044,3,4,4,"{'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 4}",0.892405808477237,0.8868057018467804,0.8933946586147976,0.8945103730231179,0.8780867448446973,0.8890406573613261,0.006085763451580317,41,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.012569379806518555,0.0036793515345598595,0.012626838684082032,0.006158811709332316,3,4,5,"{'max_depth': 3, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.892405808477237,0.8868057018467804,0.8933946586147976,0.8945103730231179,0.8780867448446973,0.8890406573613261,0.006085763451580317,41,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.010294151306152344,0.0002539661026294317,0.009982109069824219,0.0007115778778654607,3,5,2,"{'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.892405808477237,0.8868057018467804,0.8933946586147976,0.8945103730231179,0.8780867448446973,0.8890406573613261,0.006085763451580317,41,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.012587499618530274,0.0030279685992072327,0.011645078659057617,0.002736191387923513,3,5,3,"{'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 3}",0.892405808477237,0.8868057018467804,0.8933946586147976,0.8945103730231179,0.8780867448446973,0.8890406573613261,0.006085763451580317,41,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.010438632965087891,0.0003623669512106084,0.009446382522583008,0.0005087741870267745,3,5,4,"{'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 4}",0.892405808477237,0.8868057018467804,0.8933946586147976,0.8945103730231179,0.8780867448446973,0.8890406573613261,0.006085763451580317,41,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.010592317581176758,0.001077142903258011,0.009657669067382812,0.0002774824121315764,3,5,5,"{'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.892405808477237,0.8868057018467804,0.8933946586147976,0.8945103730231179,0.8780867448446973,0.8890406573613261,0.006085763451580317,41,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.012943029403686523,0.001074219899336108,0.00990123748779297,0.0006704579100467561,4,1,2,"{'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8995722135007849,0.8957119116166936,0.8982788349756963,0.9075712535792586,0.8825808112726167,0.8967430049890102,0.008114740248293971,1,-0.6571428571428571,-0.6595744680851063,-0.6170212765957447,-0.6737588652482269,-0.7163120567375887,-0.6647619047619048,0.031945235733377264,21
0.012354612350463867,0.0007291008084735104,0.009352922439575195,7.100247790954119e-05,4,1,3,"{'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 3}",0.8995722135007849,0.8957119116166936,0.8982788349756963,0.9075712535792586,0.8825808112726167,0.8967430049890102,0.008114740248293971,1,-0.6571428571428571,-0.6595744680851063,-0.6170212765957447,-0.6737588652482269,-0.7163120567375887,-0.6647619047619048,0.031945235733377264,21
0.011955499649047852,0.00042581272551463597,0.009680414199829101,0.000820342387370907,4,1,4,"{'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 4}",0.8995722135007849,0.8957119116166936,0.8982788349756963,0.9075712535792586,0.8825808112726167,0.8967430049890102,0.008114740248293971,1,-0.6571428571428571,-0.6595744680851063,-0.6170212765957447,-0.6737588652482269,-0.7163120567375887,-0.6647619047619048,0.031945235733377264,21
0.011742544174194337,0.00011766041665510887,0.010922574996948242,0.0031070566586845543,4,1,5,"{'max_depth': 4, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.8995722135007849,0.8957119116166936,0.8982788349756963,0.9075712535792586,0.8825808112726167,0.8967430049890102,0.008114740248293971,1,-0.6571428571428571,-0.6595744680851063,-0.6170212765957447,-0.6737588652482269,-0.7163120567375887,-0.6647619047619048,0.031945235733377264,21
0.012167406082153321,0.0007328174933239772,0.009893703460693359,0.00038887715904174243,4,2,2,"{'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.8995722135007849,0.8957119116166936,0.8982788349756963,0.9075712535792586,0.8825808112726167,0.8967430049890102,0.008114740248293971,1,-0.6571428571428571,-0.6595744680851063,-0.6170212765957447,-0.6737588652482269,-0.7163120567375887,-0.6647619047619048,0.031945235733377264,21
0.012064409255981446,0.0004303794250458619,0.009780263900756836,0.00028519134137673614,4,2,3,"{'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 3}",0.8995722135007849,0.8957119116166936,0.8982788349756963,0.9075712535792586,0.8825808112726167,0.8967430049890102,0.008114740248293971,1,-0.6571428571428571,-0.6595744680851063,-0.6170212765957447,-0.6737588652482269,-0.7163120567375887,-0.6647619047619048,0.031945235733377264,21
0.012292289733886718,0.00032813668138220964,0.009383296966552735,0.00025967452768141733,4,2,4,"{'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 4}",0.8995722135007849,0.8957119116166936,0.8982788349756963,0.9075712535792586,0.8825808112726167,0.8967430049890102,0.008114740248293971,1,-0.6571428571428571,-0.6595744680851063,-0.6170212765957447,-0.6737588652482269,-0.7163120567375887,-0.6647619047619048,0.031945235733377264,21
0.012625694274902344,0.0007896877848172838,0.011626958847045898,0.0015386560037985108,4,2,5,"{'max_depth': 4, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.8995722135007849,0.8957119116166936,0.8982788349756963,0.9075712535792586,0.8825808112726167,0.8967430049890102,0.008114740248293971,1,-0.6571428571428571,-0.6595744680851063,-0.6170212765957447,-0.6737588652482269,-0.7163120567375887,-0.6647619047619048,0.031945235733377264,21
0.012230873107910156,0.0006055680408234741,0.00943303108215332,0.00019342474819346151,4,3,2,"{'max_depth': 4, 'min_samples_leaf': 3, 'min_samples_split': 2}",0.8995722135007849,0.8957119116166936,0.8982788349756963,0.9075712535792586,0.8825808112726167,0.8967430049890102,0.008114740248293971,1,-0.6571428571428571,-0.6595744680851063,-0.6170212765957447,-0.6737588652482269,-0.7163120567375887,-0.6647619047619048,0.031945235733377264,21
0.012648487091064453,0.0012434020549310675,0.00915679931640625,0.0003587986093802672,4,3,3,"{'max_depth': 4, 'min_samples_leaf': 3, 'min_samples_split': 3}",0.8995722135007849,0.8957119116166936,0.8982788349756963,0.9075712535792586,0.8825808112726167,0.8967430049890102,0.008114740248293971,1,-0.6571428571428571,-0.6595744680851063,-0.6170212765957447,-0.6737588652482269,-0.7163120567375887,-0.6647619047619048,0.031945235733377264,21
0.018803787231445313,0.007742696032003539,0.011294221878051758,0.0031618891306893055,4,3,4,"{'max_depth': 4, 'min_samples_leaf': 3, 'min_samples_split': 4}",0.8995722135007849,0.8957119116166936,0.8982788349756963,0.9075712535792586,0.8825808112726167,0.8967430049890102,0.008114740248293971,1,-0.6571428571428571,-0.6595744680851063,-0.6170212765957447,-0.6737588652482269,-0.7163120567375887,-0.6647619047619048,0.031945235733377264,21
0.012234926223754883,0.0001995905581361698,0.010105752944946289,0.0009606846947935127,4,3,5,"{'max_depth': 4, 'min_samples_leaf': 3, 'min_samples_split': 5}",0.8995722135007849,0.8957119116166936,0.8982788349756963,0.9075712535792586,0.8825808112726167,0.8967430049890102,0.008114740248293971,1,-0.6571428571428571,-0.6595744680851063,-0.6170212765957447,-0.6737588652482269,-0.7163120567375887,-0.6647619047619048,0.031945235733377264,21
0.01232461929321289,0.001068109703901142,0.009980440139770508,0.0005408459122351548,4,4,2,"{'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.8995722135007849,0.8957119116166936,0.8971592194680461,0.9065257589588747,0.8816640529301157,0.896126631294903,0.008129185649417685,13,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.013193416595458984,0.0031194494732865808,0.010158491134643555,0.0008856609303324663,4,4,3,"{'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 3}",0.8995722135007849,0.8957119116166936,0.8971592194680461,0.9065257589588747,0.8816640529301157,0.896126631294903,0.008129185649417685,13,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.012594175338745118,0.0009056976170884477,0.009992599487304688,0.0004448117611148361,4,4,4,"{'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 4}",0.8995722135007849,0.8957119116166936,0.8971592194680461,0.9065257589588747,0.8816640529301157,0.896126631294903,0.008129185649417685,13,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.01232457160949707,0.000570553344136857,0.009900474548339843,0.00019241797975145085,4,4,5,"{'max_depth': 4, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.8995722135007849,0.8957119116166936,0.8971592194680461,0.9065257589588747,0.8816640529301157,0.896126631294903,0.008129185649417685,13,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.012555932998657227,0.00102863785022727,0.009910488128662109,0.00015201300866367034,4,5,2,"{'max_depth': 4, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.8995722135007849,0.8957119116166936,0.8971592194680461,0.9065257589588747,0.8816640529301157,0.896126631294903,0.008129185649417685,13,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.018036603927612305,0.011705465548317263,0.009766340255737305,0.0002932132908592462,4,5,3,"{'max_depth': 4, 'min_samples_leaf': 5, 'min_samples_split': 3}",0.8995722135007849,0.8957119116166936,0.8971592194680461,0.9065257589588747,0.8816640529301157,0.896126631294903,0.008129185649417685,13,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.013376808166503907,0.0026034117791945127,0.01071319580078125,0.0027146257609450657,4,5,4,"{'max_depth': 4, 'min_samples_leaf': 5, 'min_samples_split': 4}",0.8995722135007849,0.8957119116166936,0.8971592194680461,0.9065257589588747,0.8816640529301157,0.896126631294903,0.008129185649417685,13,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.01212153434753418,0.00021960557108193155,0.010244369506835938,0.0008979045892992231,4,5,5,"{'max_depth': 4, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.8995722135007849,0.8957119116166936,0.8971592194680461,0.9065257589588747,0.8816640529301157,0.896126631294903,0.008129185649417685,13,-0.6571428571428571,-0.6595744680851063,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6661803444782168,0.02988497222403183,33
0.014724540710449218,0.0042940434920108635,0.009237146377563477,0.0012518363385220345,5,1,2,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8948351648351648,0.8870046579125996,0.8902464714556562,0.9073137810234924,0.891389493559285,0.8941579137572395,0.007038012688248677,21,-0.6857142857142857,-0.6950354609929078,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6789868287740629,0.03077143627811274,61
0.013081932067871093,0.0006774113979468036,0.008678197860717773,0.00028076911254403984,5,1,3,"{'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 3}",0.8948351648351648,0.8870046579125996,0.8902464714556562,0.9073137810234924,0.891389493559285,0.8941579137572395,0.007038012688248677,21,-0.6857142857142857,-0.6950354609929078,-0.624113475177305,-0.6737588652482269,-0.7163120567375887,-0.6789868287740629,0.03077143627811274,61
